time,vicon_var1,vicon_var2,vicon_var3,vicon_var5,vicon_var4,vicon_var6,vicon_var7,vicon_var8,opensim_var1,opensim_var2,opensim_var3,opensim_var5,opensim_var4,opensim_var6,opensim_var7,opensim_var8,cardA_var1,cardA_var2,cardA_var3,cardA_var5,cardA_var4,cardA_var6,cardA_var7,cardA_var8,cardB_var1,cardB_var2,cardB_var3,cardB_var5,cardB_var4,cardB_var6,cardB_var7,cardB_var8
2.27083,13.966,-27.449,67.541,68.804,29.731,97.534,12.855,-20.578,-42.175,-84.213,-94.320,34.793,44.755,-67.583,16.895,-63.486,130.180,180.000,-51.795,-27.503,32.774,18.787,4.233,-30.623,130.180,180.000,-51.795,-27.503,31.328,18.787,4.233,-30.623
2.27500,13.266,-27.904,65.823,70.466,29.478,95.253,12.422,-19.927,-40.111,-83.836,-94.291,36.562,44.920,-67.573,17.885,-63.724,131.661,-180.000,-50.996,-28.584,32.807,18.716,3.576,-30.657,131.661,-180.000,-50.996,-28.584,31.689,18.716,3.576,-30.657
2.27917,12.576,-28.304,64.099,72.107,29.280,92.825,11.969,-19.240,-38.915,-84.767,-94.576,38.342,45.195,-67.570,18.800,-63.677,133.114,180.000,-50.198,-29.527,32.905,18.587,2.883,-30.611,133.114,180.000,-50.198,-29.527,32.111,18.587,2.883,-30.611
2.28333,11.903,-28.648,62.387,73.719,29.150,90.256,11.492,-18.517,-37.629,-85.421,-94.880,39.997,45.507,-67.569,19.508,-63.433,134.527,-180.000,-49.410,-30.336,33.076,18.398,2.158,-30.481,134.527,-180.000,-49.410,-30.336,32.602,18.398,2.158,-30.481
2.28750,11.257,-28.934,60.705,75.299,29.100,87.549,10.985,-17.760,-36.294,-85.895,-95.197,41.593,45.946,-67.568,20.276,-63.183,135.885,-180.000,-48.639,-31.014,33.331,18.144,1.401,-30.268,135.885,-180.000,-48.639,-31.014,33.166,18.144,1.401,-30.268
2.29167,10.646,-29.158,59.073,76.842,29.138,84.712,10.446,-16.970,-34.847,-86.222,-95.571,43.112,46.365,-67.567,21.041,-62.871,137.175,180.000,-47.890,-31.572,33.677,17.826,0.614,-29.974,137.175,180.000,-47.890,-31.572,33.809,17.826,0.614,-29.974
2.29583,10.077,-29.315,57.508,78.346,29.273,81.752,9.870,-16.152,-33.772,-86.585,-95.878,44.460,46.921,-67.566,21.728,-62.509,138.378,180.000,-47.163,-32.024,34.119,17.442,-0.199,-29.600,138.378,180.000,-47.163,-32.024,34.531,17.442,-0.199,-29.600
2.30000,9.558,-29.396,56.031,79.809,29.511,78.675,9.256,-15.308,-32.043,-86.729,-96.329,45.811,47.519,-67.566,22.389,-62.089,139.480,-180.000,-46.456,-32.384,34.664,16.994,-1.038,-29.150,139.480,-180.000,-46.456,-32.384,35.337,16.994,-1.038,-29.150
2.30417,9.093,-29.393,54.657,81.231,29.853,75.490,8.600,-14.442,-30.962,-86.788,-96.798,47.057,48.257,-67.565,23.024,-61.609,140.463,-180.000,-45.762,-32.669,35.311,16.484,-1.899,-28.631,140.463,-180.000,-45.762,-32.669,36.225,16.484,-1.899,-28.631
2.30833,8.689,-29.293,53.402,82.614,30.301,72.205,7.904,-13.556,77.233,-3.068,-73.674,36.321,48.965,-67.564,23.482,-61.112,141.314,-180.000,-45.072,-32.894,36.061,15.918,-2.781,-28.049,141.314,-180.000,-45.072,-32.894,37.195,15.918,-2.781,-28.049
2.31250,8.350,-29.082,52.277,83.960,30.852,68.829,7.168,-12.652,80.994,6.451,-71.985,38.699,49.840,-67.564,23.855,-60.574,142.019,-180.000,-44.375,-33.075,36.912,15.300,-3.678,-27.414,142.019,-180.000,-44.375,-33.075,38.241,15.300,-3.678,-27.414
2.31667,8.078,-28.747,51.292,85.271,31.503,65.370,6.394,-11.732,80.270,6.288,-71.338,40.045,50.771,-67.563,24.116,-60.012,142.568,180.000,-43.655,-33.223,37.858,14.636,-4.585,-26.733,142.568,180.000,-43.655,-33.223,39.361,14.636,-4.585,-26.733
2.32083,7.875,-28.272,50.449,86.552,32.248,61.839,5.587,-10.798,79.602,5.771,-71.584,41.418,51.837,-67.562,24.273,-59.422,142.953,180.000,-42.895,-33.348,38.894,13.932,-5.493,-26.020,142.953,180.000,-42.895,-33.348,40.547,13.932,-5.493,-26.020
2.32500,7.743,-27.642,49.746,87.805,33.083,58.245,4.750,-9.850,78.311,4.301,-72.177,42.639,52.894,-67.562,24.354,-58.850,143.169,180.000,-42.074,-33.456,40.013,13.195,-6.394,-25.283,143.169,180.000,-42.074,-33.456,41.793,13.195,-6.394,-25.283
2.32917,7.680,-26.845,49.177,89.036,34.005,54.597,3.888,-8.888,76.465,2.669,-73.075,43.927,54.132,-67.561,24.398,-58.291,143.217,-180.000,-41.173,-33.547,41.207,12.430,-7.277,-24.535,143.217,-180.000,-41.173,-33.547,43.091,12.430,-7.277,-24.535
2.33333,7.683,-25.869,48.731,90.247,35.011,50.908,3.004,-7.910,73.640,0.264,-74.092,45.172,55.416,-67.559,24.428,-57.741,143.099,-180.000,-40.168,-33.622,42.465,11.639,-8.128,-23.788,143.099,-180.000,-40.168,-33.622,44.434,11.639,-8.128,-23.788
2.33750,7.750,-24.707,48.393,91.442,36.099,47.188,2.102,-6.916,69.603,-3.460,-75.117,46.195,56.717,-67.558,24.357,-57.212,142.825,180.000,-39.040,-33.674,43.779,10.827,-8.936,-23.051,142.825,180.000,-39.040,-33.674,45.811,10.827,-8.936,-23.051
2.34167,7.878,-23.356,48.145,92.624,37.269,43.449,1.184,-5.904,66.200,-6.296,-76.263,47.636,58.139,-67.556,24.255,-56.743,142.405,-180.000,-37.768,-33.698,45.138,9.994,-9.684,-22.334,142.405,-180.000,-37.768,-33.698,47.214,9.994,-9.684,-22.334
2.34583,8.061,-21.815,47.969,93.796,38.521,39.701,0.250,-4.870,59.782,-12.307,-77.129,48.654,59.561,-67.554,23.997,-56.282,141.855,180.000,-36.335,-33.685,46.532,9.141,-10.359,-21.645,141.855,180.000,-36.335,-33.685,48.635,9.141,-10.359,-21.645
2.35000,8.295,-20.088,47.847,94.962,39.856,35.958,-0.698,-3.812,54.505,-17.331,-77.906,50.052,60.968,-67.551,23.575,-55.900,141.192,180.000,-34.725,-33.627,47.953,8.269,-10.944,-20.990,141.192,180.000,-34.725,-33.627,50.064,8.269,-10.944,-20.990
2.35417,8.575,-18.183,47.761,96.124,41.274,32.233,-1.661,-2.727,45.689,-26.041,-78.154,50.973,62.296,-67.548,22.918,-55.583,140.436,-180.000,-32.923,-33.515,49.391,7.379,-11.422,-20.370,140.436,-180.000,-32.923,-33.515,51.495,7.379,-11.422,-20.370
2.35833,8.897,-16.108,47.695,97.287,42.776,28.539,-2.640,-1.610,39.689,-32.575,-78.209,52.299,63.620,-67.545,22.058,-55.419,139.606,180.000,-30.918,-33.341,50.840,6.475,-11.776,-19.785,139.606,180.000,-30.918,-33.341,52.921,6.475,-11.776,-19.785
2.36250,9.256,-13.876,47.637,98.452,44.361,24.889,-3.638,-0.456,32.592,-40.066,-77.890,53.517,65.301,-67.540,21.429,-55.163,138.723,180.000,-28.702,-33.098,52.293,5.558,-11.991,-19.232,138.723,180.000,-28.702,-33.098,54.337,5.558,-11.991,-19.232
2.36667,9.648,-11.501,47.575,99.623,46.027,21.298,-4.657,0.738,27.282,-46.085,-77.385,54.885,65.402,-67.536,19.312,-55.289,137.806,180.000,-26.268,-32.781,53.748,4.634,-12.051,-18.701,137.806,180.000,-26.268,-32.781,55.741,4.634,-12.051,-18.701
2.37083,10.070,-8.999,47.504,100.805,47.771,17.781,-5.699,1.977,23.830,-50.973,-76.680,56.342,66.294,-67.530,17.837,-55.494,136.877,-180.000,-23.614,-32.385,55.203,3.707,-11.948,-18.183,136.877,-180.000,-23.614,-32.385,57.131,3.707,-11.948,-18.183
2.37500,10.515,-6.387,47.416,102.002,49.589,14.354,-6.768,3.266,24.052,-52.894,-75.937,58.019,66.784,-67.524,16.054,-55.754,135.953,-180.000,-20.740,-31.908,56.659,2.781,-11.672,-17.665,135.953,-180.000,-20.740,-31.908,58.507,2.781,-11.672,-17.665
2.37917,10.980,-3.685,47.312,103.218,51.475,11.033,-7.865,4.607,20.975,-59.246,-74.516,59.412,67.326,-67.516,14.347,-56.202,135.054,-180.000,-17.652,-31.349,58.116,1.861,-11.222,-17.134,135.054,-180.000,-17.652,-31.349,59.870,1.861,-11.222,-17.134
2.38333,11.456,-0.913,47.190,104.456,53.423,7.837,-8.994,6.004,18.950,-65.145,-72.940,61.308,67.770,-67.505,12.534,-56.739,134.199,180.000,-14.357,-30.708,59.578,0.951,-10.596,-16.575,134.199,180.000,-14.357,-30.708,61.223,0.951,-10.596,-16.575
2.38750,11.937,1.909,47.053,105.722,55.425,4.783,-10.153,7.461,65.091,-31.883,-81.774,67.024,68.319,-67.490,10.828,-57.404,133.404,180.000,-10.871,-29.989,61.047,0.054,-9.802,-15.976,133.404,180.000,-10.871,-29.989,62.568,0.054,-9.802,-15.976
2.39167,12.412,4.757,46.903,107.018,57.469,1.890,-11.342,8.981,65.554,-33.193,-81.534,69.162,69.033,-67.471,9.285,-58.146,132.686,-180.000,-7.212,-29.196,62.525,-0.828,-8.846,-15.327,132.686,-180.000,-7.212,-29.196,63.904,-0.828,-8.846,-15.327
2.39583,12.870,7.610,46.747,108.348,59.542,-0.822,-12.557,10.566,48.886,-49.828,-80.585,70.516,69.781,-67.441,7.703,-59.017,132.057,-180.000,-3.407,-28.335,64.013,-1.693,-7.743,-14.620,132.057,-180.000,-3.407,-28.335,65.230,-1.693,-7.743,-14.620
2.40000,13.301,10.444,46.592,109.713,61.627,-3.335,-13.794,12.216,47.611,-53.141,-79.617,72.358,70.802,-67.396,6.348,-59.915,131.526,180.000,0.510,-27.418,65.506,-2.543,-6.507,-13.853,131.526,180.000,0.510,-27.418,66.542,-2.543,-6.507,-13.853
2.40417,13.691,13.234,46.448,111.112,63.705,-5.632,-15.047,13.931,38.202,-62.133,-78.466,74.151,71.972,-67.325,5.130,-60.781,131.097,180.000,4.500,-26.456,67.000,-3.380,-5.158,-13.027,131.097,180.000,4.500,-26.456,67.835,-3.380,-5.158,-13.027
2.40833,14.027,15.958,46.326,112.544,65.756,-7.697,-16.309,15.711,35.512,-65.823,-77.290,76.108,73.208,-67.182,4.005,-61.614,130.768,-180.000,8.522,-25.465,68.484,-4.209,-3.717,-12.147,130.768,-180.000,8.522,-25.465,69.097,-4.209,-3.717,-12.147
2.41250,14.298,18.591,46.242,114.006,67.755,-9.517,-17.574,17.551,35.456,-67.508,-76.037,78.043,74.812,-66.838,3.154,-62.446,130.534,-180.000,12.530,-24.463,69.944,-5.033,-2.204,-11.224,130.534,-180.000,12.530,-24.463,70.316,-5.033,-2.204,-11.224
2.41667,14.491,21.109,46.210,115.489,69.679,-11.082,-18.833,19.448,32.463,-70.890,-74.981,80.259,76.528,-65.549,2.409,-63.136,130.384,-180.000,16.483,-23.468,71.363,-5.856,-0.641,-10.267,130.384,-180.000,16.483,-23.468,71.476,-5.856,-0.641,-10.267
2.42083,14.594,23.493,46.248,116.985,71.503,-12.385,-20.080,21.394,31.560,-72.734,-73.871,82.543,78.340,-61.247,1.522,-63.312,130.304,180.000,20.341,-22.501,72.720,-6.680,0.952,-9.290,130.304,180.000,20.341,-22.501,72.560,-6.680,0.952,-9.290
2.42500,14.598,25.722,46.369,118.483,73.202,-13.426,-21.310,23.383,31.250,-74.027,-72.936,84.699,80.378,-56.653,0.902,-63.499,130.280,-180.000,24.070,-21.581,73.992,-7.503,2.558,-8.306,130.280,-180.000,24.070,-21.581,73.548,-7.503,2.558,-8.306
2.42917,14.499,27.779,46.590,119.969,74.750,-14.206,-22.517,25.405,31.502,-74.902,-72.128,86.841,82.258,-51.554,0.286,-63.518,130.297,180.000,27.644,-20.726,75.155,-8.324,4.162,-7.328,130.297,180.000,27.644,-20.726,74.420,-8.324,4.162,-7.328
2.43333,14.296,29.649,46.921,121.427,76.125,-14.734,-23.697,27.449,31.709,-75.743,-71.464,88.973,84.118,-45.662,-0.328,-63.270,130.340,180.000,31.039,-19.951,76.184,-9.135,5.753,-6.365,130.340,180.000,31.039,-19.951,75.159,-9.135,5.753,-6.365
2.43750,13.995,31.321,47.366,122.840,77.304,-15.024,-24.849,29.505,32.083,-76.422,-71.009,91.091,86.073,-41.622,-0.359,-63.350,130.398,-180.000,34.238,-19.271,77.056,-9.927,7.321,-5.427,130.398,-180.000,34.238,-19.271,75.744,-9.927,7.321,-5.427
2.44167,13.609,32.787,47.924,124.191,78.269,-15.094,-25.971,31.557,32.519,-77.049,-70.550,93.006,87.858,-37.534,-0.346,-63.282,130.464,180.000,37.228,-18.695,77.750,-10.692,8.859,-4.520,130.464,180.000,37.228,-18.695,76.162,-10.692,8.859,-4.520
2.44583,13.161,34.042,48.583,125.463,79.002,-14.970,-27.062,33.593,32.606,-77.731,-69.975,94.720,89.637,-34.184,-0.095,-63.141,130.533,180.000,40.001,-18.230,78.247,-11.417,10.358,-3.646,130.533,180.000,40.001,-18.230,76.399,-11.417,10.358,-3.646
2.45000,12.681,35.087,49.324,126.638,79.492,-14.681,-28.125,35.595,32.919,-78.111,-69.284,96.168,91.202,-33.144,0.321,-63.126,130.608,-180.000,42.548,-17.880,78.534,-12.092,11.812,-2.804,130.608,-180.000,42.548,-17.880,76.445,-12.092,11.812,-2.804
2.45417,12.207,35.927,50.118,127.700,79.728,-14.263,-29.159,37.549,33.333,-78.186,-68.704,97.404,92.625,-32.917,0.602,-62.887,130.692,-180.000,44.863,-17.643,78.599,-12.707,13.212,-1.992,130.692,-180.000,44.863,-17.643,76.293,-12.707,13.212,-1.992
2.45833,11.782,36.574,50.928,128.633,79.704,-13.754,-30.167,39.435,33.908,-78.038,-68.467,98.532,93.810,-32.340,0.597,-62.514,130.798,-180.000,46.943,-17.514,78.437,-13.255,14.547,-1.202,130.798,-180.000,46.943,-17.514,75.940,-13.255,14.547,-1.202
2.46250,11.454,37.042,51.712,129.424,79.417,-13.196,-31.150,41.236,34.319,-78.034,-68.152,99.555,94.714,-30.849,0.286,-62.130,130.938,-180.000,48.779,-17.487,78.047,-13.729,15.805,-0.427,130.938,-180.000,48.779,-17.487,75.387,-13.729,15.805,-0.427
2.46667,11.270,37.350,52.424,130.062,78.870,-12.637,-32.110,42.931,34.181,-78.260,-67.835,100.424,95.375,-28.360,-0.245,-61.763,131.129,180.000,50.364,-17.551,77.433,-14.128,16.972,0.344,131.129,180.000,50.364,-17.551,74.636,-14.128,16.972,0.344
2.47083,11.273,37.520,53.017,130.539,78.070,-12.123,-33.048,44.502,34.391,-78.268,-67.423,100.940,95.631,-23.520,-0.813,-61.641,131.386,180.000,51.687,-17.693,76.601,-14.449,18.034,1.120,131.386,180.000,51.687,-17.693,73.696,-14.449,18.034,1.120
2.47500,11.504,37.575,53.452,130.850,77.028,-11.702,-33.969,45.931,34.328,-78.114,-67.159,101.470,96.090,-21.428,-1.610,-61.246,131.723,-180.000,52.737,-17.898,75.565,-14.690,18.977,1.909,131.723,-180.000,52.737,-17.898,72.576,-14.690,18.977,1.909
2.47917,11.991,37.535,53.695,130.995,75.761,-11.418,-34.877,47.201,34.254,-77.858,-66.781,101.627,96.095,-16.982,-2.412,-61.141,132.149,-180.000,53.502,-18.152,74.341,-14.852,19.792,2.714,132.149,-180.000,53.502,-18.152,71.292,-14.852,19.792,2.714
2.48333,12.750,37.416,53.726,130.977,74.295,-11.311,-35.777,48.300,34.180,-77.428,-66.416,101.580,95.803,-11.860,-3.057,-61.281,132.666,-180.000,53.973,-18.439,72.948,-14.931,20.469,3.538,132.666,-180.000,53.973,-18.439,69.861,-14.931,20.469,3.538
2.48750,13.785,37.227,53.536,130.802,72.659,-11.416,-36.676,49.220,34.284,-76.642,-66.002,101.377,95.431,-5.236,-3.887,-61.178,133.270,180.000,54.144,-18.747,71.411,-14.928,21.008,4.377,133.270,180.000,54.144,-18.747,68.303,-14.928,21.008,4.377
2.49167,15.082,36.973,53.130,130.484,70.892,-11.755,-37.577,49.960,34.337,-75.663,-65.613,101.000,94.748,2.362,-4.437,-61.181,133.946,-180.000,54.016,-19.062,69.755,-14.842,21.413,5.225,133.946,-180.000,54.016,-19.062,66.643,-14.842,21.413,5.225
2.49583,16.612,36.650,52.525,130.037,69.036,-12.343,-38.485,50.526,34.343,-74.578,-65.206,100.404,93.912,10.032,-4.815,-61.138,134.675,-180.000,53.600,-19.374,68.011,-14.674,21.693,6.073,134.675,-180.000,53.600,-19.374,64.906,-14.674,21.693,6.073
2.50000,18.332,36.251,51.751,129.483,67.139,-13.184,-39.399,50.927,34.466,-73.382,-64.749,99.663,92.835,17.590,-4.895,-61.082,135.431,180.000,52.913,-19.676,66.208,-14.429,21.864,6.911,135.431,180.000,52.913,-19.676,63.120,-14.429,21.864,6.911
2.50417,20.191,35.767,50.847,128.841,65.248,-14.273,-40.317,51.180,34.419,-72.204,-64.282,98.761,91.691,24.465,-4.795,-60.931,136.187,-180.000,51.980,-19.962,64.377,-14.114,21.943,7.730,136.187,-180.000,51.980,-19.962,61.311,-14.114,21.943,7.730
2.50833,22.128,35.188,49.859,128.134,63.406,-15.594,-41.237,51.303,34.953,-69.969,-64.164,98.078,90.782,29.032,-4.723,-60.612,136.916,-180.000,50.832,-20.232,62.546,-13.737,21.948,8.520,136.916,-180.000,50.832,-20.232,59.506,-13.737,21.948,8.520
2.51250,24.081,34.507,48.838,127.387,61.654,-17.125,-42.155,51.319,34.859,-68.667,-63.720,96.974,89.774,34.226,-5.136,-61.023,137.592,-180.000,49.502,-20.486,60.742,-13.310,21.896,9.273,137.592,-180.000,49.502,-20.486,57.729,-13.310,21.896,9.273
2.51667,25.988,33.722,47.835,126.619,60.022,-18.835,-43.065,51.251,35.743,-65.990,-63.717,96.281,89.201,37.628,-4.898,-61.352,138.193,180.000,48.025,-20.729,58.987,-12.845,21.804,9.986,138.193,180.000,48.025,-20.729,56.002,-12.845,21.804,9.986
2.52083,27.792,32.836,46.899,125.850,58.534,-20.690,-43.965,51.124,36.185,-63.905,-63.508,95.306,87.969,46.096,-4.420,-61.089,138.702,180.000,46.438,-20.970,57.302,-12.357,21.686,10.653,138.702,180.000,46.438,-20.970,54.342,-12.357,21.686,10.653
2.52500,29.446,31.856,46.071,125.096,57.205,-22.654,-44.853,50.960,36.701,-61.776,-63.358,94.385,86.834,53.289,-3.573,-60.981,139.107,-180.000,44.774,-21.218,55.706,-11.860,21.551,11.277,139.107,-180.000,44.774,-21.218,52.767,-11.860,21.551,11.277
2.52917,30.911,30.796,45.384,124.369,56.040,-24.688,-45.727,50.781,37.250,-59.569,-63.339,93.505,85.826,59.730,-2.673,-60.879,139.400,-180.000,43.066,-21.486,54.211,-11.369,21.407,11.858,139.400,-180.000,43.066,-21.486,51.291,-11.369,21.407,11.858
2.53333,32.164,29.669,44.859,123.676,55.037,-26.758,-46.586,50.604,37.629,-57.626,-63.188,92.557,85.096,64.135,-1.704,-60.745,139.578,-180.000,41.342,-21.787,52.830,-10.896,21.257,12.403,139.578,-180.000,41.342,-21.787,49.923,-10.896,21.257,12.403
2.53750,33.194,28.491,44.505,123.020,54.185,-28.832,-47.430,50.441,33.131,-65.134,-59.532,92.450,84.642,65.835,-0.724,-60.595,139.642,180.000,39.625,-22.131,51.570,-10.456,21.100,12.917,139.642,180.000,39.625,-22.131,48.673,-10.456,21.100,12.917
2.54167,34.000,27.276,44.322,122.400,53.465,-30.883,-48.258,50.304,33.036,-63.997,-59.519,91.368,84.278,66.394,0.189,-60.387,139.596,-180.000,37.934,-22.529,50.437,-10.057,20.934,13.409,139.596,-180.000,37.934,-22.529,47.544,-10.057,20.934,13.409
2.54583,34.593,26.038,44.299,121.811,52.855,-32.887,-49.066,50.197,33.206,-62.513,-59.640,90.661,83.969,66.619,0.995,-60.111,139.445,180.000,36.283,-22.986,49.430,-9.710,20.756,13.888,139.445,180.000,36.283,-22.986,46.541,-9.710,20.756,13.888
2.55000,34.990,24.785,44.421,121.247,52.328,-34.829,-49.853,50.125,33.141,-61.266,-59.881,89.836,83.223,66.650,1.614,-60.070,139.196,180.000,34.679,-23.503,48.551,-9.419,20.560,14.364,139.196,180.000,34.679,-23.503,45.662,-9.419,20.560,14.364
2.55417,35.214,23.526,44.669,120.699,51.860,-36.694,-50.617,50.088,33.140,-60.107,-60.153,88.815,82.772,66.509,1.966,-59.833,138.858,180.000,33.130,-24.076,47.795,-9.190,20.346,14.844,138.858,180.000,33.130,-24.076,44.906,-9.190,20.346,14.844
2.55833,35.289,22.264,45.021,120.161,51.423,-38.474,-51.354,50.085,33.001,-58.846,-60.637,88.218,82.393,66.149,2.050,-59.577,138.437,-180.000,31.634,-24.698,47.157,-9.024,20.112,15.336,138.437,-180.000,31.634,-24.698,44.269,-9.024,20.112,15.336
2.56250,35.239,21.002,45.458,119.626,50.994,-40.163,-52.066,50.113,32.778,-57.942,-61.024,87.367,82.278,65.681,1.971,-59.244,137.943,-180.000,30.189,-25.355,46.631,-8.918,19.859,15.846,137.943,-180.000,30.189,-25.355,43.747,-8.918,19.859,15.846
2.56667,35.089,19.740,45.962,119.091,50.555,-41.758,-52.749,50.170,32.466,-56.954,-61.595,86.619,81.622,63.937,1.564,-59.329,137.385,180.000,28.788,-26.034,46.209,-8.869,19.591,16.377,137.385,180.000,28.788,-26.034,43.334,-8.869,19.591,16.377
2.57083,34.860,18.477,46.517,118.554,50.094,-43.259,-53.405,50.248,32.280,-56.184,-62.087,85.650,81.537,63.127,1.259,-59.141,136.770,-180.000,27.420,-26.718,45.883,-8.871,19.313,16.928,136.770,-180.000,27.420,-26.718,43.024,-8.871,19.313,16.928
2.57500,34.571,17.209,47.112,118.014,49.603,-44.669,-54.033,50.342,32.097,-55.311,-62.759,84.969,81.356,61.986,0.846,-59.109,136.107,180.000,26.073,-27.389,45.645,-8.914,19.029,17.499,136.107,180.000,26.073,-27.389,42.810,-8.914,19.029,17.499
2.57917,34.238,15.933,47.734,117.474,49.084,-45.989,-54.634,50.444,31.993,-54.397,-63.502,84.225,81.156,61.228,0.505,-59.131,135.405,-180.000,24.734,-28.031,45.489,-8.990,18.746,18.087,135.405,-180.000,24.734,-28.031,42.688,-8.990,18.746,18.087
2.58333,33.876,14.642,48.375,116.936,48.544,-47.225,-55.206,50.547,31.815,-53.641,-64.198,83.411,81.006,60.539,0.062,-59.153,134.674,-180.000,23.385,-28.630,45.409,-9.087,18.467,18.688,134.674,-180.000,23.385,-28.630,42.653,-9.087,18.467,18.688
2.58750,33.495,13.334,49.030,116.405,47.994,-48.380,-55.753,50.643,31.642,-52.967,-64.974,82.721,80.829,60.191,-0.276,-59.195,133.922,180.000,22.015,-29.171,45.400,-9.194,18.200,19.297,133.922,180.000,22.015,-29.171,42.699,-9.194,18.200,19.297
2.59167,33.103,12.004,49.692,115.883,47.451,-49.460,-56.276,50.726,31.319,-52.515,-65.770,81.889,80.680,59.958,-0.620,-59.231,133.160,-180.000,20.610,-29.647,45.459,-9.301,17.948,19.913,133.160,-180.000,20.610,-29.647,42.824,-9.301,17.948,19.913
2.59583,32.706,10.651,50.360,115.375,46.934,-50.467,-56.777,50.790,31.702,-51.590,-66.571,81.292,80.454,59.911,-0.939,-59.299,132.396,-180.000,19.161,-30.048,45.583,-9.397,17.719,20.530,132.396,-180.000,19.161,-30.048,43.026,-9.397,17.719,20.530
2.60000,32.306,9.275,51.028,114.883,46.462,-51.406,-57.260,50.830,31.452,-51.149,-67.329,80.629,80.245,60.209,-1.037,-59.391,131.639,180.000,17.664,-30.373,45.772,-9.476,17.517,21.148,131.639,180.000,17.664,-30.373,43.301,-9.476,17.517,21.148
2.60417,31.905,7.879,51.696,114.410,46.055,-52.279,-57.729,50.847,32.308,-50.059,-68.175,80.020,80.014,60.428,-1.178,-59.470,130.898,-180.000,16.118,-30.621,46.023,-9.530,17.348,21.766,130.898,-180.000,16.118,-30.621,43.648,-9.530,17.348,21.766
2.60833,31.503,6.466,52.358,113.957,45.728,-53.086,-58.190,50.841,32.953,-49.247,-68.887,79.353,79.223,60.796,-1.820,-59.825,130.179,180.000,14.529,-30.793,46.338,-9.558,17.220,22.384,130.179,180.000,14.529,-30.793,44.066,-9.558,17.220,22.384
2.61250,31.098,5.043,53.010,113.526,45.496,-53.827,-58.646,50.815,33.290,-48.613,-69.596,78.784,78.704,61.316,-2.093,-60.063,129.491,180.000,12.904,-30.892,46.715,-9.557,17.135,23.002,129.491,180.000,12.904,-30.892,44.552,-9.557,17.135,23.002
2.61667,30.690,3.616,53.649,113.117,45.369,-54.502,-59.101,50.771,33.686,-48.065,-70.195,78.174,78.065,61.819,-2.345,-60.341,128.838,-180.000,11.256,-30.925,47.153,-9.530,17.099,23.621,128.838,-180.000,11.256,-30.925,45.104,-9.530,17.099,23.621
2.62083,30.277,2.192,54.269,112.730,45.350,-55.113,-59.559,50.711,34.761,-47.009,-70.847,77.682,77.741,62.184,-2.297,-60.477,128.226,180.000,9.597,-30.899,47.650,-9.477,17.111,24.242,128.226,180.000,9.597,-30.899,45.718,-9.477,17.111,24.242
2.62500,29.860,0.777,54.866,112.365,45.440,-55.661,-60.019,50.634,34.752,-46.796,-71.338,77.126,76.769,63.336,-2.803,-60.912,127.658,-180.000,7.942,-30.821,48.204,-9.401,17.171,24.864,127.658,-180.000,7.942,-30.821,46.390,-9.401,17.171,24.864
2.62917,29.441,-0.626,55.436,112.021,45.634,-56.154,-60.482,50.538,34.779,-46.605,-71.822,76.720,76.371,63.778,-2.742,-61.088,127.139,180.000,6.303,-30.700,48.810,-9.303,17.273,25.486,127.139,180.000,6.303,-30.700,47.114,-9.303,17.273,25.486
2.63333,29.025,-2.014,55.976,111.698,45.927,-56.598,-60.946,50.415,35.222,-46.289,-72.075,76.132,75.352,64.786,-3.162,-61.512,126.671,-180.000,4.691,-30.543,49.463,-9.184,17.410,26.107,126.671,-180.000,4.691,-30.543,47.883,-9.184,17.410,26.107
2.63750,28.615,-3.382,56.484,111.396,46.307,-57.005,-61.405,50.257,35.212,-46.194,-72.545,75.875,74.627,65.314,-3.310,-61.820,126.257,180.000,3.116,-30.360,50.158,-9.044,17.574,26.723,126.257,180.000,3.116,-30.360,48.690,-9.044,17.574,26.723
